VOC	Date	WeeklyCases	InfectionProp	AntigenicDistanceT1	SpikeCellEntryT1	RBDACE2bindingT1	EscapeScoreT1	AntigenicDistanceTn-1	SpikeCellEntryTn-1	RBDACE2bindingTn-1	EscapeScoreTn-1
BA.2	2023-01-01	336027.82611465	0.980964653336245	5.3962670795437	1.52718152484794	0.332845035167869	0.448944306807635	0.214686660426432	-0.0176418055895925	-0.0252388265837	0.0120563378675501
BA.2	2023-01-08	327256.942430166	0.983795554484911	5.43258513599757	1.62009299971814	0.271798403469005	0.451072120889674	0.241200641218804	0.0929114748701992	-0.0610466316988638	0.00212781408203889
BA.2	2023-01-15	272347.409547057	0.986151466597264	5.41660151770328	1.57857150474025	0.294386192624093	0.450867259988587	0.152155020449258	-0.0415214949778896	0.0225877891550879	-0.000204860901086828
BA.2	2023-01-22	201008.650517816	0.987890270411224	5.43816982052411	1.60318268426914	0.287059101593613	0.458533143133531	0.180926068730475	0.0246111795288928	-0.00732709103048028	0.00766588314494362
BA.2	2023-01-29	165652.257577225	0.989323227532843	5.46618089712077	1.61789009299025	0.254651183995769	0.459851894117275	0.181105107359753	0.0147074087210999	-0.0324079175978431	0.00131875098374445
BA.2	2023-02-05	143849.528264304	0.990567582478453	5.51467152502878	1.67859268965942	0.217526808741685	0.460098837289431	0.217897263598298	0.0607025966691712	-0.0371243752540843	0.000246943172155456
BA.2	2023-02-12	124445.690868224	0.991644086605789	5.56202260028262	1.69541857577024	0.184587200128373	0.466591081902129	0.209683435581203	0.0168258861108209	-0.0329396086133127	0.00649224461269847
BA.2	2023-02-19	117838.895037519	0.992663439353028	5.56286264014637	1.71225314130479	0.176199609572304	0.465222357702985	0.180910049864294	0.0168345655345542	-0.0083875905560682	-0.00136872419914403
BA.2	2023-02-26	111028.531509757	0.993623879779598	5.55309879939188	1.68064340479994	0.209138654430786	0.466123111724122	0.193801078583981	-0.031609736504853	0.0329390448584813	0.000900754021137606
BA.2	2023-03-05	100853.491454545	0.994496302111377	5.56604024738609	1.6537226451827	0.219348014175151	0.466199011867691	0.181917856904401	-0.0269207596172391	0.010209359744365	7.59001435681482E-05
BA.2	2023-03-12	62114.1010114365	0.995033613493057	5.6538075305187	1.82794481694209	0.0621428524755124	0.465585176467646	0.442800339699035	0.174222171759385	-0.157205161699638	-0.000613835400045079
BA.2	2023-03-19	67079.9111676922	0.995613881083919	5.60841407771347	1.70406382235513	0.167338129496402	0.467648053481386	0.369371601672427	-0.123880994586957	0.10519527702089	0.00206287701374064
BA.2	2023-03-26	57025.9098751033	0.99610717761285	5.57433292472357	1.65900613656391	0.237659373019719	0.467809437677534	0.292889413445674	-0.0450576857912197	0.0703212435233165	0.000161384196147486
BA.2	2023-04-02	61308.9621509599	0.996637524227005	5.63632549640884	1.75792165326708	0.147049469702588	0.469047276581502	0.367431952607201	0.0989155167031675	-0.090609903317131	0.00123783890396894
BA.2	2023-04-09	50026.1769488283	0.997070270315556	5.63256042813404	1.74455238312367	0.16930740323942	0.460662752896085	0.359017495303749	-0.0133692701434087	0.0222579335368319	-0.00838452368541715
BA.2	2023-04-16	44484.268633779	0.997455076719471	5.70507016569045	1.79641005639018	0.105558717731697	0.458682879509246	0.341263350143772	0.0518576732665133	-0.0637486855077229	-0.0019798733868389
BA.2	2023-04-23	39816.4788206388	0.99779950490728	5.63379102242621	1.82615618496453	0.120341601718625	0.452382870513802	0.35979476814906	0.0297461285743464	0.0147828839869282	-0.0063000089954449
BA.2	2023-04-30	37699.9981623679	0.998125624705718	5.78267239303633	1.92535154986574	0.0149613689330227	0.469881467864031	0.556567111655028	0.0991953649012132	-0.105380232785602	0.0174985973502295
BA.4/5	2022-04-17	19622.3178867773	0.000772665365335384	0	0	0	0	0.007183442	0	0	0
BA.4/5	2022-04-24	24019.9322504031	0.00102678912729191	0.123694006434812	-0.0180071650310093	0.00669188305050092	-0.000290463837882504	0.123694006434812	-0.0180071650310093	0.00669188305050092	-0.000290463837882504
BA.4/5	2022-05-01	50240.7764796016	0.00155832164743042	0.0808358969919628	-0.0395731138381042	0.00451821439912896	-0.00126325149873731	0.129229916704917	-0.021565948807095	-0.00217366865137195	-0.00097278766085481
BA.4/5	2022-05-08	72317.2225710442	0.00232341642215414	0.115466330370091	-0.0226424561443548	0.00201424072299054	-1.40402596041156E-05	0.0817104275174503	0.0169306576937494	-0.00250397367613843	0.0012492112391332
BA.4/5	2022-05-15	119607.534564761	0.00358882867748769	0.143540783356025	-0.0324974283753645	-0.00372838004335689	0.00157515457121914	0.0857899371579328	-0.00985497223100971	-0.00574262076634743	0.00158919483082326
BA.4/5	2022-05-22	200322.99451589	0.00570818656917866	0.146800875908748	-0.0262844219747003	0.0030919680974286	-0.000123915916727732	0.0607586360041572	0.00621300640066416	0.00682034814078549	-0.00169907048794687
BA.4/5	2022-05-29	338581.963346918	0.00929028336110032	0.160924499129578	-0.0309470740580855	0.00365905369609253	0.000594150867016109	0.0572314428402725	-0.00466265208338518	0.000567085598663937	0.00071806678374384
BA.4/5	2022-06-05	619178.594770324	0.0158410093242574	0.179398152456763	-0.0294466998618714	0.00357097830258343	0.000604807429068803	0.0497656030391832	0.0015003741962141	-8.80753935091023E-05	1.06565620526948E-05
BA.4/5	2022-06-12	1024139.49049292	0.0266761015043334	0.175917070113058	-0.0212435355759926	0.00264266276042198	0.00118170525209194	0.0454413833134545	0.00820316428587885	-0.000928315542161446	0.000576897823023136
BA.4/5	2022-06-19	1837281.484532	0.0461139949069887	0.204719361407538	-0.022503415804557	0.00527883807556131	0.00118743776321866	0.070863033554274	-0.00125988022856437	0.00263617531513932	5.73251112671708E-06
BA.4/5	2022-06-26	2839656.8177721	0.0761567221584624	0.201544439134245	-0.0118527911066892	0.0037971643052966	0.0015001149610859	0.0472083410022524	0.0106506246978678	-0.00148167377026471	0.000312677197867238
BA.4/5	2022-07-03	3968583.4213544	0.118143158179986	0.209496187007298	-0.00974368798935211	0.00493579290877123	0.00239538532729497	0.0426564838041281	0.00210910311733704	0.00113862860347464	0.000895270366209076
BA.4/5	2022-07-10	5007867.38769459	0.171124910446126	0.204623443353511	-0.0075119478381412	0.00400631407248014	0.00288128659809761	0.0394891568336345	0.00223174015121095	-0.000929478836291095	0.000485901270802637
BA.4/5	2022-07-17	5888834.69589356	0.233427035650308	0.211095831376697	-0.00887751930839584	0.0032391647012294	0.00405726181787722	0.0311684408383059	-0.00136557147025467	-0.00076714937125074	0.00117597521977961
BA.4/5	2022-07-24	6426862.70677657	0.301421337699046	0.21413611531552	-0.00447948641658102	0.00332254189778859	0.00515566786531358	0.0338206340149114	0.00439803289181479	8.33771965591862E-05	0.00109840604743636
BA.4/5	2022-07-31	6598038.34011511	0.371226627199615	0.221806047648006	-0.0211317277654871	0.00267158349964886	0.00642344394958479	0.0321799988982437	-0.0166522413489061	-0.000650958398139725	0.00126777608427121
BA.4/5	2022-08-07	6238729.54414467	0.437230536164044	0.219862903727	-0.0227167867755249	0.00358050066428084	0.00836839199914251	0.0373821461370231	-0.00158505901003772	0.000908917164631976	0.00194494804955773
BA.4/5	2022-08-14	5701967.496455	0.497555661799177	0.222675637046198	-0.0296602137198015	0.00132525072868552	0.0101621182696517	0.0398799868459807	-0.00694342694427662	-0.00225524993559532	0.00179372627050922
BA.4/5	2022-08-21	4993473.42598092	0.550385130217803	0.225075111868432	-0.0314465213721026	0.00144510950877286	0.0114500173286184	0.0387346661817596	-0.00178630765230111	0.000119858780087339	0.00128789905896667
BA.4/5	2022-08-28	4507826.1337155	0.598076594265396	0.237097868597639	-0.0282196557917682	0.00173664822796398	0.0134828379043719	0.0400252909297284	0.0032268655803343	0.000291538719191122	0.00203282057575347
BA.4/5	2022-09-04	3794400.93300025	0.638220231200474	0.23698580240835	-0.0379353705239211	0.00147775783055475	0.0166033399941088	0.0465942954011564	-0.00971571473215285	-0.000258890397409235	0.00312050208973689
BA.4/5	2022-09-11	3291693.36874415	0.673045371144762	0.247952736647216	-0.0304274770276756	0.000872767331767873	0.0205567740080737	0.0475627553221749	0.00750789349624551	-0.000604990498786877	0.00395343401396489
BA.4/5	2022-09-18	2901323.15794704	0.703740509992904	0.258653031795647	-0.0174769868520797	0.000549869210647787	0.0256571929722033	0.0513601657253788	0.0129504901755958	-0.000322898121120083	0.00510041896412966
BA.4/5	2022-09-25	2831331.13181556	0.733695153955296	0.272298171579635	-0.0262968339057558	-0.00107433795120719	0.02927696489335	0.0523651992776404	-0.00881984705367615	-0.00162420716185498	0.00361977192114665
BA.4/5	2022-10-02	2687460.17456175	0.762127685843745	0.286473349940624	-0.0224580934764718	-0.00222531554967327	0.0344923717462297	0.0536878818099983	0.00383874042928409	-0.00115097759846608	0.00521540685287971
BA.4/5	2022-10-09	2551189.0438188	0.789118509569595	0.312194626424973	0.014951015155539	-0.00320319066172174	0.0416723101902993	0.062445827052428	0.0374091086320107	-0.000977875112048476	0.00717993844406961
BA.4/5	2022-10-16	2358430.84504124	0.814070008699911	0.328275748523169	0.00619781872747683	-0.00514147371646171	0.0471704514485006	0.0592250869856953	-0.00875319642806218	-0.00193828305473996	0.00549814125820138
BA.4/5	2022-10-23	2077080.57170104	0.836044905350946	0.351790505800044	0.0192873438040245	-0.00365890461790331	0.0518032945974043	0.0626960370299368	0.0130895250765478	0.00148256909855839	0.00463284314890366
BA.4/5	2022-10-30	1769610.22725287	0.854766856914265	0.379105268573435	0.0286400496822134	-0.00620668432206807	0.0608197710954136	0.0665221941100091	0.00935270587818902	-0.00254777970416476	0.00901647649800926
BA.4/5	2022-11-06	1521144.54075525	0.870860115177717	0.383716015351501	0.0181679238509609	-0.0061659708943403	0.0661813481066123	0.0663789636966197	-0.0104721258312529	4.07134277277756E-05	0.00536157701119877
BA.4/5	2022-11-13	1413727.72884131	0.885816935417265	0.415869009253095	0.0235293933213671	-0.00626288135568057	0.0748371320664686	0.0802790379617302	0.00536146947040635	-9.69104613402767E-05	0.00865578395985629
BA.4/5	2022-11-20	1392439.77273229	0.900548535392476	0.430968970304915	0.0349414968048511	-0.00585846284426737	0.0773260017932231	0.0650954014644256	0.0114121034834839	0.000404418511413205	0.00248886972675446
BA.4/5	2022-11-27	1353701.53373725	0.914870296283948	0.448967032679998	0.0422278553240805	-0.00437761395897679	0.0822218034964315	0.071570917615121	0.00728635851922955	0.00148084888529057	0.00489580170320843
BA.4/5	2022-12-04	1256678.97816351	0.928165587301983	0.475797643598103	0.0552532649848948	-0.00530028182037361	0.0910802100605164	0.0774914250613845	0.0130254096608142	-0.000922667861396808	0.00885840656408479
BA.4/5	2022-12-11	1212619.49545684	0.940994742055413	0.485420028242086	0.0586407413965035	-0.00445137059799044	0.0925003861716851	0.0675860094547508	0.00338747641160866	0.000848911222383161	0.00142017611116885
BA.4/5	2022-12-18	1169667.76947679	0.953369480281985	0.495153215724284	0.0728401130012112	-0.00458208955223882	0.0960741862953456	0.0734498211063476	0.0141993716047077	-0.000130718954248374	0.00357380012366045
BA.4/5	2022-12-25	1038182.9897723	0.964353148520923	0.508802087946912	0.0878830307468865	-0.00340502456660796	0.100267778355366	0.0762041669513713	0.0150429177456755	0.00117706498563085	0.00419359206002044
BA.4/5	2023-01-01	782945.822292994	0.972636483198768	0.53687282212764	0.0794245269001193	-0.00350137319456446	0.110438875527591	0.0952405483836902	-0.00845850384676747	-9.63486279564929E-05	0.0101710971722248
BA.4/5	2023-01-08	695757.225550161	0.979997388372107	0.531334464842094	0.0933762432252395	-0.00315812048007386	0.105978077482796	0.0970147872781434	0.0139517163251205	0.000343252714490591	-0.00446079804479483
BA.4/5	2023-01-15	548113.814551126	0.985796270029308	0.560278443552526	0.090579919205434	-0.00219018080157049	0.111232037796973	0.101597093045773	-0.00279632401980564	0.000967939678503373	0.00525396031417697
BA.4/5	2023-01-22	398941.561108718	0.99001695347058	0.562849162011745	0.104613797905033	-0.00234172674044742	0.112997615065343	0.0996449131294772	0.0140338786995989	-0.000151545938876933	0.00176557726837043
BA.4/5	2023-01-29	245434.079984507	0.992613573272326	0.582619074572744	0.0951300122016095	-0.00125531453085301	0.117440958969851	0.129936636921073	-0.00948378570342349	0.00108641220959442	0.00444334390450781
BA.4/5	2023-02-05	175977.395700254	0.994475361946352	0.600734433129414	0.112899334821588	-0.00328079830403222	0.123392231418289	0.147446019036342	0.0177693226199783	-0.00202548377317921	0.00595127244843746
BA.4/5	2023-02-12	125486.593487011	0.995802972902103	0.628252748617834	0.121779041559484	-0.000328633331040662	0.132125247927716	0.156591331749941	0.00887970673789586	0.00295216497299156	0.00873301650942751
BA.4/5	2023-02-19	94472.3589247658	0.996802462451057	0.623572992838778	0.133270859545468	-0.00107913097235714	0.135301353945983	0.139842834929037	0.0114918179859844	-0.000750497641316481	0.00317610601826681
BA.4/5	2023-02-26	72911.6498260921	0.997573846089908	0.646893680651967	0.127759432370522	-0.00103212952026437	0.131607590387797	0.173036524595337	-0.00551142717494641	4.70014520927698E-05	-0.00369376355818579
BA.4/5	2023-03-05	48349.8616363636	0.998085373291609	0.627710165322801	0.135927244413671	-0.000947496195995983	0.132399714293019	0.192348226800546	0.00816781204314882	8.46333242683902E-05	0.000792123905222198
BA.4/5	2023-03-12	35767.7929529979	0.99846378593688	0.66067473223154	0.160976019900498	-0.00422877724939969	0.1380638528788	0.224813025977632	0.0250487754868273	-0.00328128105340371	0.00566413858578062
BQ.1	2022-09-11	16122.5036888179	0.00249762665210808	0	0	0	0	0.007183442	0	0	0
BQ.1	2022-09-18	28863.67883937	0.00402650966072457	0.130118174057489	0.070901543622151	-0.001751774536524	0.00330854671899425	0.130118174057489	0.070901543622151	-0.001751774536524	0.00330854671899425
BQ.1	2022-09-25	57678.4544804641	0.00708168531969702	0.140804625168239	0.0915341235497743	-0.00504189312525181	0.0145839698948025	0.113921291818361	0.0206325799276233	-0.0032901185887278	0.0112754231758083
BQ.1	2022-10-02	108283.350782428	0.0128173566472722	0.160272827701668	0.114323433912941	-0.00423319570602807	0.0261122657475804	0.0907058816484112	0.0227893103631665	0.000808697419223736	0.0115282958527779
BQ.1	2022-10-09	179888.111700433	0.0223458675124832	0.161632993868692	0.120104438754351	-0.00577325366884704	0.0279417420746011	0.0659770064582133	0.00578100484141027	-0.00154005796281898	0.00182947632702065
BQ.1	2022-10-16	262989.245990302	0.0362761704333638	0.170590616004006	0.0887794945730866	-0.00346511079948163	0.0251272985888371	0.0704402153032469	-0.0313249441812647	0.00230814286936542	-0.00281444348576395
BQ.1	2022-10-23	335915.070569971	0.0540692884413193	0.19162326072818	0.12381791970248	-0.00578256094752815	0.0332488422044081	0.0762470834742646	0.0350384251293939	-0.00231745014804652	0.00812154361557099
BQ.1	2022-10-30	405476.715568078	0.0755470239812559	0.202722181786918	0.0987818463404769	-0.00610354900863943	0.0300058165992031	0.0684372921651358	-0.0250360733620035	-0.000320988061111283	-0.00324302560520497
BQ.1	2022-11-06	524693.739253455	0.103339577630996	0.200821610563223	0.0906257734934178	-0.00340768578594537	0.0313563051160501	0.0541389071681466	-0.00815607284705907	0.00269586322269406	0.001350488516847
BQ.1	2022-11-13	686683.825716914	0.139712599908335	0.221055518265412	0.0903592764575458	-0.00697845184247814	0.0381617458296371	0.0680265229882295	-0.000266497035872108	-0.00357076605653277	0.00680544071358695
BQ.1	2022-11-20	890138.519317053	0.186862433617079	0.232399304561582	0.0964000075840791	-0.00511040482435868	0.0366396317984626	0.0513888511790868	0.00604073112653336	0.00186804701811946	-0.00152211403117442
BQ.1	2022-11-27	1124422.80968425	0.246422094663549	0.242843782783305	0.0894002388595372	-0.00544792233089459	0.0414102976654227	0.0655061048030032	-0.00699976872454168	-0.000337517506535907	0.00477066586696001
BQ.1	2022-12-04	1459751.73215194	0.3237438259822	0.256462313559547	0.102406495328757	-0.00742910344412331	0.0433397182286073	0.0541206599161062	0.0130062564692198	-0.00198118111322872	0.0019294205631846
BQ.1	2022-12-11	1725230.83046441	0.415127745451279	0.267546249099771	0.0981721546439724	-0.00566367179927789	0.0468254683366525	0.0544236596694784	-0.00423434068478487	0.00176543164484542	0.00348575010804526
BQ.1	2022-12-18	1910797.46639348	0.516340962087118	0.288051334094497	0.111091384643077	-0.00595365340367024	0.0522069392128578	0.0590519916744562	0.0129192299991051	-0.000289981604392347	0.00538147087620525
BQ.1	2022-12-25	1904570.61134736	0.617224347833066	0.298878668814797	0.130904785488347	-0.00652317498744704	0.0552884746471874	0.0593787907592273	0.0198134008452697	-0.000569521583776808	0.00308153543432962
BQ.1	2023-01-01	1782636.01082803	0.711648967877873	0.3055869657259	0.0922178752923713	-0.00752366266442834	0.0554176782284779	0.0579573155899514	-0.0386869101959759	-0.00100048767698129	0.00012920358129049
BQ.1	2023-01-08	1423971.16703449	0.787075434966652	0.318045165550133	0.110369945758568	-0.00838913504436257	0.0603076589417547	0.0731653412032234	0.0181520704661968	-0.000865472379934236	0.00488998071327683
BQ.1	2023-01-15	1097497.54170057	0.845208888877442	0.333937359189852	0.111742220475341	-0.00722349388137298	0.0629846084983415	0.068793259786435	0.00137227471677356	0.0011656411629896	0.00267694955658686
BQ.1	2023-01-22	779880.997351078	0.886518481193394	0.355046477771965	0.134037389631984	-0.00668811807168006	0.0652186930562016	0.0750284594786175	0.0222951691566432	0.000535375809692915	0.00223408455786009
BQ.1	2023-01-29	529289.406023046	0.914554463162733	0.374011166448417	0.143783589990516	-0.00905330866196014	0.0680576652482147	0.0924560902690349	0.00974620035853054	-0.00236519059028008	0.00283897219201314
BQ.1	2023-02-05	387238.637955904	0.935066144197758	0.405846864538422	0.153223840208036	-0.00985857700769299	0.0698110768019663	0.0925126698536064	0.00944025021752067	-0.000805268345732846	0.00175341155375152
BQ.1	2023-02-12	292262.324185876	0.950547015641529	0.41930939279797	0.172180816214937	-0.00800454513222514	0.0719206850322105	0.10328749692619	0.0189569760069005	0.00185403187546785	0.00210960823024415
BQ.1	2023-02-19	243056.696215906	0.963421509396915	0.444905968647304	0.169545354325422	-0.0112394908827924	0.0728960423762663	0.115522192466326	-0.00263546188951429	-0.00323494575056729	0.000975357344055822
BQ.1	2023-02-26	179568.979307905	0.972933116107422	0.45867713910744	0.177669150092024	-0.00972627309277635	0.0762412483822982	0.122404903910218	0.00812379576660194	0.00151321779001608	0.00334520600603196
BQ.1	2023-03-05	125665.333393939	0.979589495360647	0.481721255696253	0.168690925482184	-0.00912652819988943	0.0777535462195972	0.134256719733585	-0.00897822460984023	0.000599744892886917	0.00151229783729888
BQ.1	2023-03-12	95738.0830303431	0.98466065518186	0.510138921299954	0.189967465782867	-0.0105755140829958	0.0793332774548385	0.159479096671328	0.0212765403006835	-0.0014489858831064	0.00157973123524135
BQ.1	2023-03-19	68285.9712143716	0.988277701425255	0.514404298677511	0.141291400579493	-0.0146014283144625	0.0777611377871385	0.180128119930334	-0.0486760652033743	-0.0040259142314667	-0.00157213966770002
BQ.1	2023-03-26	50880.1123341595	0.990972775038605	0.529628601974038	0.178332929635523	-0.00901089605446014	0.0832115957855363	0.206655977351876	0.0370415290560298	0.00559053226000239	0.00545045799839787
BQ.1	2023-04-02	41904.9916557592	0.993192444612787	0.53280741010252	0.141500126722988	-0.0202990435836406	0.0801166685135965	0.237766667161229	-0.0368328029125349	-0.0112881475291805	-0.00309492727193989
XBB	2022-10-02	25280.8476112443	0.00239642645733986	0	0	0	0	0.007183442	0	0	0
XBB	2022-10-09	42457.5107773906	0.00460747416609303	0.216130506577244	0.0094251654791748	4.52273093778558E-05	-0.0020626334316752	0.216130506577244	0.0094251654791748	4.52273093778558E-05	-0.0020626334316752
XBB	2022-10-16	42361.8443574122	0.00681353988191197	0.177516497956941	-0.000964254402740136	-0.00878992436135301	-0.00203523815788493	0.120740643931896	-0.0103894198819149	-0.00883515167073087	2.73952737902704E-05
XBB	2022-10-23	43576.316611222	0.0090828513237512	0.172062705174509	-0.0253791481195969	-0.00667735807499599	-0.00463155106388684	0.161510645154097	-0.0244148937168568	0.00211256628635703	-0.00259631290600191
XBB	2022-10-30	37403.9075481588	0.0110307239749857	0.176321925539312	-0.04676619316573	0.00649942082457387	-0.00459110122420521	0.148760113374044	-0.0213870450461331	0.0131767788995699	4.04498396816294E-05
XBB	2022-11-06	52352.5481554032	0.0137570727299399	0.206589205827568	-0.0484608338892629	0.00813729506198076	-0.00380761741207036	0.14306020544604	-0.00169464072353288	0.00163787423740689	0.000783483812134848
XBB	2022-11-13	69188.7041271189	0.017360193189214	0.242806086708673	-0.0751153303982606	0.000279222809710502	-0.00536615508296378	0.145413287136541	-0.0266544965089977	-0.00785807225227025	-0.00155853767089342
XBB	2022-11-20	83190.5158240236	0.0216924820124356	0.259678577904778	-0.0481308826340326	0.0199887982387982	-0.00395692715042083	0.151758067759779	0.026984447764228	0.0197095754290876	0.00140922793254294
XBB	2022-11-27	114930.641712231	0.0276776923408443	0.292630774503275	-0.0767119574469703	0.0269215831236104	-0.00433342448686709	0.17165787709706	-0.0285810748129376	0.00693278488481223	-0.000376497336446252
XBB	2022-12-04	169163.937710315	0.0364871945945005	0.363763500702475	-0.0736557709860927	0.0677270212933132	-0.00383781743423891	0.190669805996665	0.00305618646087754	0.0408054381697027	0.000495607052628185
XBB	2022-12-11	227641.350454316	0.0483420084336463	0.412906893410756	-0.0759897493974113	0.0869678619253083	-0.00274455204835572	0.114801808500612	-0.00233397841131855	0.0192408406319951	0.00109326538588318
XBB	2022-12-18	252392.228449353	0.0614857667040256	0.431372983102643	-0.051243563872548	0.166241779169011	-0.00232994399004375	0.172069823730753	0.0247461855248634	0.0792739172437031	0.00041460805831198
XBB	2022-12-25	257933.66205523	0.0749181046356508	0.460727921703555	-0.0124223978081621	0.261854608078489	0.00167822298690641	0.217056510035177	0.0388211660643859	0.095612828909477	0.00400816697695016
XBB	2023-01-01	295740.035031847	0.0903192742961189	0.56933037702823	0.00887077599145427	0.402079211272867	0.00504315219893769	0.255479077716184	0.0212931737996166	0.140224603194379	0.00336492921203126
XBB	2023-01-08	339540.285200832	0.1080014171226	0.64249200746016	0.0453354825054795	0.512341087747742	0.00718185445413735	0.217074292054037	0.036464706514025	0.110261876474875	0.00213870225519967
XBB	2023-01-15	427472.117710876	0.130262760972363	0.700983530084073	0.0918881101142917	0.567144868385727	0.00927847409196876	0.14639732914131	0.0465526276088119	0.054803780637985	0.00209661963783143
XBB	2023-01-22	464889.043659342	0.154472655428889	0.783422249214431	0.165923957733743	0.636963906885097	0.0107764426033364	0.146143757015211	0.0740358476194515	0.0698190384993702	0.00149796851136759
XBB	2023-01-29	472112.433297828	0.179058720292421	0.812218628841101	0.201429554627554	0.671017344647643	0.0111980003431394	0.0963044697574815	0.0355055968938114	0.0340534377625465	0.000421557739803028
XBB	2023-02-05	480276.902397143	0.204069963890286	0.840738092697408	0.223563715274146	0.688271337677961	0.00961089650942061	0.0840344513791789	0.0221341606465917	0.0172539930303173	-0.00158710383371877
XBB	2023-02-12	530918.16350426	0.231718438034386	0.860876377858313	0.236913845029984	0.704267170037238	0.0112716837906449	0.0787490802959009	0.0133501297558374	0.0159958323592772	0.00166078728122425
XBB	2023-02-19	556660.207202851	0.260707473264057	0.865957535227964	0.237139859847724	0.705953459073564	0.0118309516818457	0.0649754514036334	0.000226014817740491	0.00168628903632487	0.000559267891200865
XBB	2023-02-26	598038.720116332	0.291851365537719	0.87787973052522	0.23906017308016	0.712789668668725	0.0118675985297198	0.0607142245640419	0.00192031323243616	0.00683620959516177	3.66468478740847E-05
XBB	2023-03-05	616031.513151515	0.323932263374969	0.896166420715618	0.231591414742275	0.712907819053193	0.0121557026882627	0.0684120262507926	-0.00746875833788555	0.00011815038446826	0.000288104158542873
XBB	2023-03-12	584865.472466451	0.354390136178817	0.899631857218151	0.22905132582711	0.71201843733579	0.0130225136993695	0.0743092336321019	-0.00254008891516466	-0.000889381717403089	0.000866811011106857
XBB	2023-03-19	567077.947662494	0.383921693114352	0.91891144059106	0.228456508213986	0.706807579700024	0.0125303167100374	0.0911003909130777	-0.000594817613124308	-0.00521085763576593	-0.000492196989332102
XBB	2023-03-26	558026.59787627	0.412981885482358	0.937359178668482	0.236388406015408	0.704167489293508	0.01196731999845	0.101907592827843	0.00793189780142212	-0.00264009040651591	-0.000562996711587441
XBB	2023-04-02	609676.545266143	0.444731837465155	0.977533638689187	0.222610605281511	0.690398280964318	0.0111499678073531	0.132767920576035	-0.013777800733897	-0.0137692083291899	-0.000817352191096963
XBB	2023-04-09	620995.336202774	0.47707123490314	1.00137533234968	0.214181144871218	0.685982655957903	0.0120715092646265	0.118352101305009	-0.00842946041029303	-0.00441562500641519	0.000921541457273471
XBB	2023-04-16	616434.210788382	0.50917310391065	1.01971499202841	0.232779463014911	0.696701602016788	0.0140533759366349	0.1172249149576	0.0185983181436936	0.0107189460588847	0.00198186667200834
XBB	2023-04-23	615703.779262899	0.541236934443429	1.03292820018096	0.2254576683315	0.685619572411422	0.0140852673891526	0.102618423061776	-0.00732179468341139	-0.0110820296053666	3.1891452517715E-05
XBB	2023-04-30	599682.189079215	0.572466413182671	1.06718721629417	0.234490095331287	0.687817125320722	0.01577873096747	0.116127703331482	0.0090324269997873	0.00219755290930085	0.00169346357831744
XBB	2023-05-07	558005.868327809	0.60152552602388	1.10166836830902	0.233420504033476	0.68512189629012	0.0155065626051345	0.116770857485043	-0.00106959129781139	-0.00269522903060176	-0.000272168362335515
XBB	2023-05-14	472213.039254824	0.62611683011521	1.12132432088477	0.22819633015898	0.68396138751284	0.0149481873028657	0.118288881928561	-0.0052241738744957	-0.00116050877728048	-0.000558375302268809
XBB	2023-05-21	393873.44084264	0.646628465229193	1.15090294904255	0.235338989852545	0.679642697335175	0.0146894168842244	0.139612523259158	0.00714265969356416	-0.00431869017766454	-0.000258770418641388
XBB	2023-05-28	310281.380792541	0.662786900415541	1.19615113761101	0.239642433689303	0.670045938611525	0.014251386643524	0.133000502616522	0.00430344383675937	-0.00959675872365095	-0.000438030240700232
XBB	2023-06-04	274271.893265183	0.677070079765337	1.22047409904012	0.238783342990343	0.673558108558108	0.0151885788869463	0.118663838055745	-0.000859090698960811	0.00351216994658395	0.000937192243422288
XBB	2023-06-11	211279.895906845	0.688072842791171	1.25888941192157	0.238930510433813	0.662128342650466	0.0156175687034057	0.133239914444297	0.000147167443471025	-0.0114297659076421	0.000428989816459386
XBB	2023-06-18	192206.797079745	0.698082341476061	1.27723155452824	0.242207775188063	0.677690516610338	0.016122139722211	0.147887309555115	0.00327726475424959	0.0155621739598719	0.000504571018805314
XBB	2023-06-25	162960.52459879	0.706568790350102	1.31547739117053	0.246377683772327	0.677153795971862	0.017541305335412	0.126768158114609	0.00416990858426383	-0.000536720638475722	0.00141916561320098
XBB	2023-07-02	177764.475524476	0.715826180364483	1.35157221344093	0.25206440261089	0.68736066203808	0.0185545235518192	0.13256568210988	0.00568671883856223	0.0102068660662186	0.00101321821640716
XBB	2023-07-09	176481.045919478	0.725016733580486	1.36885657553645	0.243608697099855	0.693961165737815	0.019549783670743	0.139589389026846	-0.00845570551103522	0.00660050369973427	0.000995260118923791
XBB	2023-07-16	200800.552851962	0.735473766839631	1.39074787164374	0.247661687195956	0.698691851626634	0.0202607471792909	0.133548577791453	0.00405299009610187	0.00473068588881868	0.000710963508547875
XBB	2023-07-23	247056.893258427	0.748339678377281	1.42287192752639	0.245126590979598	0.709676924205055	0.0218808679470569	0.133189374408778	-0.00253509621635712	0.0109850725784205	0.00162012076776599
XBB	2023-07-30	410805.444642375	0.769733076635653	1.45230520130211	0.247183331431172	0.720797988646757	0.0242779926743351	0.131289033058813	0.00205674045157227	0.0111210644417028	0.00239712472727819
XBB	2023-08-06	372368.155616943	0.789124787129616	1.48084973273624	0.25493812616353	0.719558339314349	0.0250224244230081	0.137267497191646	0.00775479473235839	-0.00123964933240853	0.000744431748673107
